event_id,user_id,event_ts,event_name,platform,device_type,os,app_version,channel,campaign,page,product_hint,city,country
a8c1b7cc-cac1-493f-8cc0-6c578d595817,U0123,2025-07-30T22:36:49,support_click,app,tablet,iOS,2.8.2,paid_search,none,quote_start,Motor,Auckland,NZ
57c77e64-873a-4a7b-b2c8-346d40b1bacf,U0123,2025-07-30T22:38:31,page_view,app,tablet,iOS,2.8.2,paid_search,none,quote_submit,Motor,Auckland,NZ
12e5746d-4c9c-42a4-8fe7-bdfba3a73d8f,U0123,2025-07-30T22:39:42,page_view,app,tablet,iOS,2.8.2,paid_search,none,quote_details,Motor,Auckland,NZ
3bdc0707-c853-4ac2-9ab3-5eae1e694e7d,U0123,2025-07-30T22:39:44,page_view,app,tablet,iOS,2.8.2,paid_search,none,quote_start,Home,Auckland,NZ
cf74c2e3-8893-49be-88ba-2bb587fe2e80,U0123,2025-08-04T22:12:50,app_open,app,tablet,iOS,2.8.2,push,none,home,Home,Wellington,NZ
b9eb4dbf-58c9-4ff4-aee6-abd8b08c3b7a,U0123,2025-08-04T22:17:13,page_view,app,tablet,iOS,2.8.2,push,none,home,Motor,Wellington,NZ
e318ee63-a640-4981-9dc9-baecfcf09f91,U0123,2025-08-09T14:37:40,app_open,app,phone,iOS,2.8.2,direct,welcome,quote_start,Contents,Dunedin,NZ
fd9c059c-e291-43f6-98fe-c97eb3e09b93,U0123,2025-08-09T14:39:55,page_view,app,phone,iOS,2.8.2,direct,welcome,quote_start,Home,Dunedin,NZ
712bf1af-3ce3-41c8-874f-26c5296071e9,U0123,2025-08-09T14:42:15,quote_start,app,phone,iOS,2.8.2,direct,welcome,checkout,Contents,Dunedin,NZ
23c19dfd-5199-4bdc-a311-2877993e2e1b,U0123,2025-08-09T14:43:48,quote_details,app,phone,iOS,2.8.2,direct,welcome,quote_details,Motor,Dunedin,NZ
e32535bd-0195-4cbe-9d36-692ed3a794ae,U0123,2025-08-09T14:43:57,page_view,app,phone,iOS,2.8.2,direct,welcome,quote_submit,Contents,Dunedin,NZ
05b5ef83-dcf8-4458-be7f-f61005f08843,U0123,2025-08-09T14:45:31,login,app,phone,iOS,2.8.2,direct,welcome,account,Motor,Dunedin,NZ
b8ee8e64-7d82-4c10-a191-bc32b8462716,U0123,2025-08-09T14:49:17,support_click,app,phone,iOS,2.8.2,direct,welcome,quote_submit,Contents,Dunedin,NZ
69cd3b2a-59c2-4a8f-a619-55bb04273214,U0125,2025-08-09T11:00:53,app_open,app,tablet,Android,2.9.4,paid_search,welcome,account,Home,Tauranga,NZ
6ad9c597-fdc1-4d77-957e-14e340292ac6,U0125,2025-08-09T11:03:16,page_view,app,tablet,Android,2.9.4,paid_search,welcome,home,Motor,Tauranga,NZ
f8ca03ee-9ba4-489e-990e-257227af6ce0,U0125,2025-08-09T11:06:28,page_view,app,tablet,Android,2.9.4,paid_search,welcome,quote_start,Motor,Tauranga,NZ
e8fb1e43-d2a2-4152-8a41-16532878fe6d,U0125,2025-08-09T11:10:03,login,app,tablet,Android,2.9.4,paid_search,welcome,quote_start,Contents,Tauranga,NZ
633f9a18-7f38-487c-82af-f67ac795236c,U0125,2025-08-09T11:10:11,login,app,tablet,Android,2.9.4,paid_search,welcome,quote_start,Home,Tauranga,NZ
76d83d46-2a6f-4b3d-b098-acd090c4f360,U0125,2025-08-09T11:14:58,support_click,app,tablet,Android,2.9.4,paid_search,welcome,support,Motor,Tauranga,NZ
ef3d2b79-a674-4a76-8d27-9476c6902ea3,U0125,2025-08-10T15:53:16,app_open,app,phone,Android,2.9.4,email,none,quote_details,Motor,Christchurch,NZ
5f9aea98-f6d3-4df7-ab38-74b02b4ceda4,U0125,2025-08-10T15:55:16,page_view,app,phone,Android,2.9.4,email,none,account,Motor,Christchurch,NZ
0d7bbbdb-0683-4938-be6e-2850f40dc9b4,U0125,2025-08-10T15:59:39,quote_start,app,phone,Android,2.9.4,email,none,quote_details,Motor,Christchurch,NZ
c8e4f053-7554-4903-b25d-cfff5b99a0cc,U0125,2025-08-10T16:04:14,quote_details,app,phone,Android,2.9.4,email,none,quote_start,Contents,Christchurch,NZ
06b4bb44-29e2-44d9-bbb9-8c0d5e06d366,U0125,2025-08-10T16:08:28,quote_submit,app,phone,Android,2.9.4,email,none,home,Motor,Christchurch,NZ
2277d54c-fb56-4caf-b11a-478a5c914e0f,U0125,2025-08-11T10:59:40,app_open,app,phone,iOS,2.9.4,direct,none,quote_details,Motor,Christchurch,NZ
be364b58-cf55-495a-a28e-38a064af01ca,U0125,2025-08-11T11:03:05,page_view,app,phone,iOS,2.9.4,direct,none,quote_details,Home,Christchurch,NZ
e8e3503a-6408-4ff3-bd46-70786ed87673,U0125,2025-08-11T11:05:19,login,app,phone,iOS,2.9.4,direct,none,account,Motor,Christchurch,NZ
f05a8b54-03b7-4dcb-a218-d12c35aa2729,U0125,2025-08-11T11:06:31,support_click,app,phone,iOS,2.9.4,direct,none,support,Motor,Christchurch,NZ
1c565ce6-fe0e-4905-90e7-c28028b2a71a,U0125,2025-08-11T11:10:16,login,app,phone,iOS,2.9.4,direct,none,quote_start,Motor,Christchurch,NZ
f93604c0-296d-4715-886f-c00815a30c80,U0125,2025-08-11T11:12:39,login,app,phone,iOS,2.9.4,direct,none,home,Motor,Christchurch,NZ
8a9e4846-53b8-4281-9035-b6703be55c4f,U0125,2025-08-11T11:13:49,support_click,app,phone,iOS,2.9.4,direct,none,home,Motor,Christchurch,NZ
258a881a-a1b8-471e-a1d9-129083784640,U0125,2025-08-12T11:58:07,app_open,app,tablet,iOS,2.9.4,social,none,checkout,Contents,Tauranga,NZ
1e5c689c-3c5a-4e53-8d7b-677ac65d13a3,U0125,2025-08-12T11:58:40,page_view,app,tablet,iOS,2.9.4,social,none,quote_details,Motor,Tauranga,NZ
4b1aebe5-1bd8-4946-918f-8f768e10c0e1,U0125,2025-08-12T12:02:48,quote_start,app,tablet,iOS,2.9.4,social,none,checkout,Home,Tauranga,NZ
18a9a486-1c76-42c0-ac55-6d178dc34fac,U0125,2025-08-12T12:03:37,quote_details,app,tablet,iOS,2.9.4,social,none,quote_start,Motor,Tauranga,NZ
3c01fdd2-aec5-4193-9d15-797c98b7a3c8,U0126,2025-07-30T07:31:42,app_open,app,tablet,iOS,2.9.0,email,winter_sale,quote_start,Motor,Dunedin,NZ
eb62fa1b-92ef-410c-bc8b-0fb3da94bcd5,U0126,2025-07-30T07:32:27,page_view,app,tablet,iOS,2.9.0,email,winter_sale,quote_details,Motor,Dunedin,NZ
a6206188-d035-4595-9a09-c7910a31bae6,U0126,2025-07-30T07:34:34,quote_start,app,tablet,iOS,2.9.0,email,winter_sale,support,Contents,Dunedin,NZ
980725d9-2696-455f-8291-2815326d0659,U0126,2025-08-10T14:04:44,app_open,app,phone,Android,2.9.0,direct,none,checkout,Motor,Tauranga,NZ
7c668dc9-d0f6-4d6c-8bec-89475bc2bca9,U0126,2025-08-10T14:05:37,page_view,app,phone,Android,2.9.0,direct,none,support,Motor,Tauranga,NZ
f4a0a127-f401-426c-9722-04bca4fa7b6e,U0126,2025-08-10T14:08:59,quote_start,app,phone,Android,2.9.0,direct,none,quote_start,Motor,Tauranga,NZ
6498a1be-0cb3-4e6c-990e-1b77a7bbae36,U0126,2025-08-10T14:13:44,quote_details,app,phone,Android,2.9.0,direct,none,account,Contents,Tauranga,NZ
1a48823b-b7b3-4953-a9e1-f49d162fafeb,U0127,2025-08-03T20:10:59,app_open,app,phone,iOS,2.8.2,social,none,quote_start,Home,Wellington,NZ
8ad20198-baa8-4424-8afe-56869f0d779f,U0127,2025-08-03T20:12:26,page_view,app,phone,iOS,2.8.2,social,none,quote_submit,Motor,Wellington,NZ
26ac8706-5c56-41b5-b2c1-08f1b1d49542,U0127,2025-08-03T20:15:09,quote_start,app,phone,iOS,2.8.2,social,none,quote_submit,Motor,Wellington,NZ
de7b7f2f-8512-49a8-8f8f-357c77e4a28b,U0127,2025-08-03T20:17:57,quote_details,app,phone,iOS,2.8.2,social,none,quote_submit,Motor,Wellington,NZ
33ca3fa0-b9cb-44ab-a02a-a4d761fb13ab,U0127,2025-08-03T20:22:30,quote_submit,app,phone,iOS,2.8.2,social,none,quote_start,Motor,Wellington,NZ
91c94aa8-3a4f-4401-a3df-5aa3639c9933,U0127,2025-08-03T20:25:07,support_click,app,phone,iOS,2.8.2,social,none,quote_submit,Motor,Wellington,NZ
697a8c46-5e73-4bb9-b3bc-6135374dc4d0,U0127,2025-08-03T20:27:28,page_view,app,phone,iOS,2.8.2,social,none,checkout,Motor,Wellington,NZ
6fb262f1-b56c-498a-a6fb-ec0ca839006f,U0127,2025-08-03T20:30:13,page_view,app,phone,iOS,2.8.2,social,none,account,Motor,Wellington,NZ
f22b465f-c0ee-430f-9dfa-afd01a91b7f4,U0128,2025-07-20T09:19:24,app_open,app,tablet,iOS,2.8.4,paid_search,none,home,Home,Tauranga,NZ
7cb50b39-e098-494e-a0c5-22efb6b7b851,U0128,2025-07-20T09:20:15,page_view,app,tablet,iOS,2.8.4,paid_search,none,checkout,Motor,Tauranga,NZ
82f68c1a-3bf7-40b8-a2c2-dd9ace822dae,U0128,2025-07-20T09:20:38,login,app,tablet,iOS,2.8.4,paid_search,none,quote_details,Contents,Tauranga,NZ
9a14b307-b620-48b2-bdde-893dffdb14cd,U0128,2025-07-20T09:23:04,login,app,tablet,iOS,2.8.4,paid_search,none,checkout,Home,Tauranga,NZ
83628c80-46fe-456d-8aa0-715b3f2b1495,U0128,2025-07-22T18:19:40,app_open,app,phone,Android,2.8.4,direct,welcome,quote_details,Home,Christchurch,NZ
09071014-f133-4ea1-b568-bcb1d37af7be,U0128,2025-07-22T18:23:16,page_view,app,phone,Android,2.8.4,direct,welcome,home,Motor,Christchurch,NZ
8a9fb282-f9ba-4599-92ba-4232cb44332e,U0128,2025-07-22T18:27:26,page_view,app,phone,Android,2.8.4,direct,welcome,quote_submit,Home,Christchurch,NZ
3b0897d7-3362-4b30-9b4a-fe6bf72e9fa4,U0128,2025-07-22T18:32:23,login,app,phone,Android,2.8.4,direct,welcome,quote_details,Home,Christchurch,NZ
69e9cf12-8d04-4373-ab59-33b9c7818582,U0128,2025-07-22T18:32:44,support_click,app,phone,Android,2.8.4,direct,welcome,support,Motor,Christchurch,NZ
f1a24c35-0fd7-4148-95d3-be3523fc4e6f,U0128,2025-07-26T16:43:24,app_open,app,phone,Android,2.8.4,direct,winter_sale,quote_submit,Motor,Christchurch,NZ
d3cea690-f7c8-48a2-874b-594d4a9819c1,U0128,2025-07-26T16:46:47,page_view,app,phone,Android,2.8.4,direct,winter_sale,quote_start,Motor,Christchurch,NZ
cfab212d-c955-48fc-aac2-39b5f6a969d1,U0128,2025-07-26T16:48:21,page_view,app,phone,Android,2.8.4,direct,winter_sale,account,Motor,Christchurch,NZ
78f3e8f5-9f12-42e2-bf23-b7853d24230e,U0128,2025-07-26T16:49:22,support_click,app,phone,Android,2.8.4,direct,winter_sale,checkout,Motor,Christchurch,NZ
08e0ed6a-0e73-4315-8262-b0d1b5552983,U0128,2025-07-26T16:49:24,page_view,app,phone,Android,2.8.4,direct,winter_sale,quote_details,Home,Christchurch,NZ
50809b18-f33d-4650-b250-d0cac833cbd1,U0128,2025-07-30T07:29:27,app_open,app,tablet,Android,2.8.4,email,none,support,Motor,Tauranga,NZ
d2ee9ec3-9cbf-4585-b3fd-43adc7768db6,U0128,2025-07-30T07:29:36,page_view,app,tablet,Android,2.8.4,email,none,support,Motor,Tauranga,NZ
902e05a6-665c-4573-a68f-34301ee83d92,U0128,2025-07-30T07:34:14,quote_start,app,tablet,Android,2.8.4,email,none,checkout,Contents,Tauranga,NZ
5244a0fb-f4b2-4893-ac4b-b26be34a9a59,U0128,2025-07-30T07:37:49,quote_details,app,tablet,Android,2.8.4,email,none,account,Motor,Tauranga,NZ
e5e0dfed-2f12-4bac-ba16-cd92d5434053,U0128,2025-07-30T07:39:05,page_view,app,tablet,Android,2.8.4,email,none,account,Motor,Tauranga,NZ
94a69a40-9e26-4042-bf4d-f91daf7be542,U0128,2025-07-30T07:41:28,page_view,app,tablet,Android,2.8.4,email,none,account,Motor,Tauranga,NZ
5b18c96b-8ca5-4a9e-9dd5-b460c7cff040,U0128,2025-07-30T07:44:44,page_view,app,tablet,Android,2.8.4,email,none,account,Contents,Tauranga,NZ
8f21281f-7858-4576-a037-41217d02ca1c,U0128,2025-07-30T07:49:22,support_click,app,tablet,Android,2.8.4,email,none,checkout,Motor,Tauranga,NZ
0bf61eae-ea6f-4b19-9002-a1ecdd201508,U0128,2025-07-31T14:10:22,app_open,app,tablet,iOS,2.8.4,social,none,quote_submit,Motor,Hamilton,NZ
bde25129-287c-42bb-b0b1-3db71ff38b36,U0128,2025-07-31T14:11:31,page_view,app,tablet,iOS,2.8.4,social,none,support,Home,Hamilton,NZ
7eb95b79-3df5-46a6-818b-74ec4a83f673,U0128,2025-08-03T17:46:30,app_open,app,tablet,iOS,2.8.4,social,none,checkout,Motor,Tauranga,NZ
70df96bd-176b-4a95-8a00-b7130b6cf22d,U0128,2025-08-03T17:50:22,page_view,app,tablet,iOS,2.8.4,social,none,support,Home,Tauranga,NZ
e6c4fd30-f39d-47fd-97cc-f3ac5817e997,U0128,2025-08-03T17:51:27,quote_start,app,tablet,iOS,2.8.4,social,none,account,Motor,Tauranga,NZ
f21e4f91-22bd-4d34-ba04-5d90b72a5968,U0128,2025-08-03T17:55:24,page_view,app,tablet,iOS,2.8.4,social,none,checkout,Motor,Tauranga,NZ
c508b08e-d716-474a-b595-3cebc7ac791d,U0128,2025-08-03T17:57:58,login,app,tablet,iOS,2.8.4,social,none,support,Motor,Tauranga,NZ
8cf9d680-d054-4d88-9d88-7e7e1fbd7feb,U0128,2025-08-03T17:59:25,support_click,app,tablet,iOS,2.8.4,social,none,checkout,Motor,Tauranga,NZ
e15e7514-409b-4c6a-90e6-89df4c65b7bc,U0129,2025-08-02T08:31:41,page_view,web,laptop,Linux,,email,none,quote_details,Home,Tauranga,NZ
355b527f-3c8c-4aab-bd2e-df4e1dc88f13,U0129,2025-08-02T08:32:15,page_view,web,laptop,Linux,,email,none,quote_details,Motor,Tauranga,NZ
482a4fe8-d231-4e4b-a82e-332f2e86689a,U0129,2025-08-02T08:35:34,quote_start,web,laptop,Linux,,email,none,quote_submit,Motor,Tauranga,NZ
bb0842d6-a5d4-4a57-bcf0-fef2d25e5e48,U0129,2025-08-02T08:37:35,quote_details,web,laptop,Linux,,email,none,home,Home,Tauranga,NZ
bf96d9e2-25eb-41b1-8b8a-2d4ed8a7e6c0,U0129,2025-08-02T08:38:51,quote_submit,web,laptop,Linux,,email,none,home,Motor,Tauranga,NZ
971ab0e5-89ea-4926-94e5-2576557df29b,U0129,2025-08-06T18:42:03,page_view,web,desktop,Linux,,direct,none,quote_details,Motor,Wellington,NZ
e1b28638-40cf-44e4-9972-69ffa041a8e6,U0129,2025-08-06T18:45:20,page_view,web,desktop,Linux,,direct,none,quote_start,Home,Wellington,NZ
c1c438a7-5d17-4233-849f-c6d609e67755,U0129,2025-08-06T18:47:24,page_view,web,desktop,Linux,,direct,none,account,Motor,Wellington,NZ
ca2a4003-26ae-43d2-8df9-da9f64b3a0c5,U0129,2025-08-06T18:50:06,page_view,web,desktop,Linux,,direct,none,home,Motor,Wellington,NZ
26b88940-1262-474f-9079-be65ae9df96a,U0129,2025-08-09T14:48:09,page_view,web,desktop,Windows,,direct,none,quote_submit,Motor,Hamilton,NZ
5fd38e78-97b4-4fa5-8d3d-d354761a2110,U0129,2025-08-09T14:50:53,page_view,web,desktop,Windows,,direct,none,quote_submit,Motor,Hamilton,NZ
d372ab51-94cf-4f05-a0cf-c3d42dd4864d,U0129,2025-08-09T14:52:02,quote_start,web,desktop,Windows,,direct,none,quote_details,Motor,Hamilton,NZ
83c4f6fa-c652-419c-a0d9-2fa2b20a1fc5,U0129,2025-08-09T14:55:22,login,web,desktop,Windows,,direct,none,quote_start,Motor,Hamilton,NZ
b7be2ffd-6584-42c8-93d9-b2c0972637b5,U0129,2025-08-10T09:28:13,page_view,web,desktop,Windows,,direct,none,home,Motor,Tauranga,NZ
677dc615-b1d1-4155-b634-769a675550d0,U0129,2025-08-10T09:31:30,page_view,web,desktop,Windows,,direct,none,quote_submit,Motor,Tauranga,NZ
d2844026-4789-4f88-91a6-8f3a2263d345,U0131,2025-07-20T11:44:09,app_open,app,phone,Android,2.6.1,paid_search,none,support,Motor,Dunedin,NZ
70087a6e-7a7e-493b-beac-dc49471741e5,U0131,2025-07-20T11:46:45,page_view,app,phone,Android,2.6.1,paid_search,none,support,Motor,Dunedin,NZ
659dacfc-4e75-496a-bacb-e4c59f3051bb,U0131,2025-07-20T11:47:21,page_view,app,phone,Android,2.6.1,paid_search,none,quote_start,Home,Dunedin,NZ
013ffeb9-76b7-4e13-9b15-14c745e75961,U0131,2025-07-20T11:52:07,page_view,app,phone,Android,2.6.1,paid_search,none,quote_start,Motor,Dunedin,NZ
26a5c224-1382-41bd-b1c8-d364f3fc6d6d,U0131,2025-07-20T11:54:01,login,app,phone,Android,2.6.1,paid_search,none,account,Motor,Dunedin,NZ
0a4725bd-e5a7-4fb0-9994-15af0c0acc75,U0131,2025-07-20T11:57:31,login,app,phone,Android,2.6.1,paid_search,none,quote_details,Motor,Dunedin,NZ
e10fd222-c5e3-4567-b976-61d98ed53db8,U0131,2025-07-20T11:58:58,page_view,app,phone,Android,2.6.1,paid_search,none,checkout,Home,Dunedin,NZ
f08d5eb6-7bbb-49e4-909a-0536b59acebb,U0131,2025-07-22T13:54:04,app_open,app,phone,iOS,2.6.1,direct,winter_sale,home,Motor,Wellington,NZ
e4a004be-31b3-49cb-8fa5-ab8f142f1ea1,U0131,2025-07-22T13:57:08,page_view,app,phone,iOS,2.6.1,direct,winter_sale,home,Contents,Wellington,NZ
86176ea5-5871-46c7-a0c5-6c189ede2283,U0131,2025-07-22T14:00:55,quote_start,app,phone,iOS,2.6.1,direct,winter_sale,quote_details,Home,Wellington,NZ
92e99cd4-d44a-40d6-826b-67546031623d,U0131,2025-07-22T14:02:13,quote_details,app,phone,iOS,2.6.1,direct,winter_sale,account,Motor,Wellington,NZ
d100cee7-858e-4454-afe2-a3cc271c3d53,U0131,2025-07-22T14:05:58,quote_submit,app,phone,iOS,2.6.1,direct,winter_sale,quote_details,Motor,Wellington,NZ
257cb9b6-ce80-44f1-b385-ce5e201c9fbb,U0131,2025-07-22T14:10:17,login,app,phone,iOS,2.6.1,direct,winter_sale,quote_start,Motor,Wellington,NZ
22c166f0-0459-4e25-9edf-03bfa0db26dc,U0131,2025-07-22T14:14:17,login,app,phone,iOS,2.6.1,direct,winter_sale,home,Contents,Wellington,NZ
64f22b40-0d7b-46c8-89ee-fbb4a3e0fad2,U0131,2025-07-24T12:57:33,app_open,app,phone,Android,2.6.1,direct,winter_sale,home,Motor,Auckland,NZ
8f42557f-2ec5-49d1-95f0-3d710045479e,U0131,2025-07-24T13:00:37,page_view,app,phone,Android,2.6.1,direct,winter_sale,checkout,Contents,Auckland,NZ
5d3c718c-1425-4bbb-8bc3-aa3b86e4e28c,U0131,2025-07-24T13:03:17,page_view,app,phone,Android,2.6.1,direct,winter_sale,account,Motor,Auckland,NZ
17be565d-bba0-4b47-a64f-bc029ce00929,U0131,2025-07-24T13:04:35,support_click,app,phone,Android,2.6.1,direct,winter_sale,quote_start,Motor,Auckland,NZ
030fea8d-c5fa-4a41-b1e3-a6b9c29cc7b1,U0131,2025-07-24T13:08:01,login,app,phone,Android,2.6.1,direct,winter_sale,quote_details,Motor,Auckland,NZ
59d92914-83d0-49a8-a69d-bb3255db7c6e,U0131,2025-07-24T13:08:52,page_view,app,phone,Android,2.6.1,direct,winter_sale,home,Home,Auckland,NZ
209e237d-2fef-425e-bd8a-553f81a6cb1e,U0131,2025-07-24T13:11:37,login,app,phone,Android,2.6.1,direct,winter_sale,quote_submit,Home,Auckland,NZ
78ff8876-d43d-4073-85c6-991d86b7fe5b,U0131,2025-07-24T13:13:46,support_click,app,phone,Android,2.6.1,direct,winter_sale,support,Contents,Auckland,NZ
398cc3e7-c9b7-4991-bf8e-a61c6ceb65b8,U0131,2025-07-25T10:51:11,app_open,app,phone,iOS,2.6.1,direct,winter_sale,quote_start,Motor,Tauranga,NZ
46c4e807-ce77-4abd-b3e5-3939b0e462b9,U0131,2025-07-25T10:55:27,page_view,app,phone,iOS,2.6.1,direct,winter_sale,checkout,Home,Tauranga,NZ
62bf76e9-7a17-4291-b295-bce404597a24,U0131,2025-07-25T11:00:05,support_click,app,phone,iOS,2.6.1,direct,winter_sale,account,Motor,Tauranga,NZ
c17a0c59-dfb7-4d4e-8039-a3638a256971,U0131,2025-07-25T11:04:33,page_view,app,phone,iOS,2.6.1,direct,winter_sale,account,Home,Tauranga,NZ
1e060b30-128c-41c5-b4ba-18079ed5cd88,U0131,2025-07-25T11:06:03,page_view,app,phone,iOS,2.6.1,direct,winter_sale,quote_details,Home,Tauranga,NZ
3f8fff75-7652-437c-8b79-fa0743fe938f,U0131,2025-07-27T15:16:39,app_open,app,tablet,iOS,2.6.1,direct,welcome,home,Motor,Hamilton,NZ
7b6e213f-ff4c-4310-a9a7-219eb5f833b3,U0131,2025-07-27T15:20:21,page_view,app,tablet,iOS,2.6.1,direct,welcome,quote_details,Motor,Hamilton,NZ
46a88944-3561-4601-805b-c6cadca931e6,U0131,2025-07-27T15:24:23,login,app,tablet,iOS,2.6.1,direct,welcome,checkout,Motor,Hamilton,NZ
c29a05db-aa51-4831-85fe-3a3fcd312b6a,U0131,2025-07-27T15:26:46,page_view,app,tablet,iOS,2.6.1,direct,welcome,quote_start,Motor,Hamilton,NZ
273cb32d-2e9f-45d8-beb4-484721c2bc6c,U0131,2025-07-27T15:31:39,login,app,tablet,iOS,2.6.1,direct,welcome,quote_start,Motor,Hamilton,NZ
8a7273c6-f04f-4e57-8139-e79085c6e751,U0131,2025-07-27T15:32:24,login,app,tablet,iOS,2.6.1,direct,welcome,account,Motor,Hamilton,NZ
fa2d36a9-8271-4854-8335-8fe7b136c99f,U0131,2025-07-29T12:57:00,app_open,app,tablet,Android,2.6.1,direct,none,checkout,Motor,Christchurch,NZ
672a2996-0bdf-4648-acae-5eb87a713fbb,U0131,2025-07-29T12:57:17,page_view,app,tablet,Android,2.6.1,direct,none,checkout,Contents,Christchurch,NZ
e8333963-ec0e-4a92-9560-8dd545f69620,U0131,2025-07-29T13:01:40,quote_start,app,tablet,Android,2.6.1,direct,none,quote_details,Contents,Christchurch,NZ
dd27c0fc-75de-4765-bf83-55482cbe981c,U0131,2025-07-29T13:01:56,quote_details,app,tablet,Android,2.6.1,direct,none,account,Motor,Christchurch,NZ
0a9e5551-e4c0-4113-a51c-9f7fd8308647,U0131,2025-07-29T13:06:18,login,app,tablet,Android,2.6.1,direct,none,quote_submit,Home,Christchurch,NZ
057b7dfb-56d8-4c8f-9627-83b86bd0d481,U0131,2025-07-29T13:10:19,support_click,app,tablet,Android,2.6.1,direct,none,home,Motor,Christchurch,NZ
e12afa5f-81b9-405e-a5bb-272f7fd31f08,U0131,2025-07-29T13:13:20,login,app,tablet,Android,2.6.1,direct,none,quote_details,Motor,Christchurch,NZ
f0e3e8a4-9cc4-4c13-8da7-4fb64fef73d6,U0131,2025-07-29T13:16:56,support_click,app,tablet,Android,2.6.1,direct,none,checkout,Home,Christchurch,NZ
e6022f16-5d4e-48e8-9280-ed2c84da47ab,U0131,2025-08-01T13:08:38,app_open,app,phone,Android,2.6.1,paid_search,none,account,Home,Hamilton,NZ
0753daa3-ff92-44a9-98dc-d46551a92a58,U0131,2025-08-01T13:13:14,page_view,app,phone,Android,2.6.1,paid_search,none,account,Motor,Hamilton,NZ
19b32af9-0a7b-48c1-a774-ddb79f25eea6,U0131,2025-08-01T13:16:49,quote_start,app,phone,Android,2.6.1,paid_search,none,support,Contents,Hamilton,NZ
198e4629-9b9b-4123-b6a6-6ffa9f1a0dc9,U0131,2025-08-01T13:18:28,quote_details,app,phone,Android,2.6.1,paid_search,none,home,Home,Hamilton,NZ
41deec47-0db9-46d7-8efa-5e616553a7d0,U0131,2025-08-01T13:23:02,quote_submit,app,phone,Android,2.6.1,paid_search,none,quote_submit,Motor,Hamilton,NZ
a606ab63-712b-47e2-8298-c04f2021e27a,U0131,2025-08-01T13:26:51,purchase,app,phone,Android,2.6.1,paid_search,none,support,Motor,Hamilton,NZ
3ca94694-f26b-4d64-8e11-373ff0dd4893,U0131,2025-08-07T20:51:27,app_open,app,phone,iOS,2.6.1,push,welcome,home,Motor,Hamilton,NZ
29f20f86-6940-4999-99f9-1c354ce6d7f2,U0131,2025-08-07T20:55:05,page_view,app,phone,iOS,2.6.1,push,welcome,home,Motor,Hamilton,NZ
16d7575b-785f-426b-b884-cb5bffb02932,U0131,2025-08-07T20:59:06,quote_start,app,phone,iOS,2.6.1,push,welcome,quote_start,Motor,Hamilton,NZ
e73c7ac3-e256-4052-aa65-9b186fae41ef,U0131,2025-08-07T21:02:35,login,app,phone,iOS,2.6.1,push,welcome,checkout,Motor,Hamilton,NZ
f039e338-af0e-4f24-b2e7-54730b4cab40,U0131,2025-08-07T21:04:27,login,app,phone,iOS,2.6.1,push,welcome,account,Motor,Hamilton,NZ
eb38a469-f0e3-4406-a93f-62846ec35eda,U0131,2025-08-07T21:06:40,login,app,phone,iOS,2.6.1,push,welcome,home,Home,Hamilton,NZ
b1af5875-44dd-45ad-98ff-6ccf6502a166,U0131,2025-08-08T13:54:06,page_view,web,laptop,Linux,,paid_search,none,quote_start,Motor,Hamilton,NZ
950a6ab1-3d48-45d3-805c-9eca7b027532,U0131,2025-08-08T13:54:32,page_view,web,laptop,Linux,,paid_search,none,home,Motor,Hamilton,NZ
1903d792-7708-4e7d-9fbe-1e18d49e680f,U0131,2025-08-08T13:54:39,page_view,web,laptop,Linux,,paid_search,none,account,Motor,Hamilton,NZ
b2889adf-373d-4261-a9b0-5d90398050ab,U0131,2025-08-08T13:56:57,support_click,web,laptop,Linux,,paid_search,none,quote_details,Motor,Hamilton,NZ
154ce054-cbd0-48d8-a5cb-e1ebfef9534a,U0131,2025-08-08T14:00:34,login,web,laptop,Linux,,paid_search,none,support,Motor,Hamilton,NZ
5aa6d10e-273f-49fa-bf30-a42e70fb2b84,U0131,2025-08-08T14:03:38,support_click,web,laptop,Linux,,paid_search,none,quote_start,Motor,Hamilton,NZ
4cd36eba-80b7-4954-996d-14a4ccc78c96,U0131,2025-08-08T14:06:01,page_view,web,laptop,Linux,,paid_search,none,checkout,Home,Hamilton,NZ
eea82377-dcad-4c57-b585-b5fcf46d6382,U0131,2025-08-08T14:07:45,page_view,web,laptop,Linux,,paid_search,none,support,Motor,Hamilton,NZ
9bb19613-7cc8-4592-9a71-cf3ca6eb4935,U0131,2025-08-10T12:03:55,app_open,app,phone,Android,2.6.1,social,none,support,Contents,Dunedin,NZ
670d6588-b89f-4884-922c-cd95c961ee06,U0131,2025-08-10T12:08:48,page_view,app,phone,Android,2.6.1,social,none,home,Motor,Dunedin,NZ
08c34528-c2c2-4348-8a5b-5d8ecae929d3,U0131,2025-08-10T12:13:08,login,app,phone,Android,2.6.1,social,none,account,Motor,Dunedin,NZ
674a3e0f-4982-4e05-a3e2-1b53b3003120,U0131,2025-08-10T12:17:07,login,app,phone,Android,2.6.1,social,none,quote_details,Motor,Dunedin,NZ
8064caba-5f08-4517-976d-0c8f7056e7d1,U0131,2025-08-10T12:17:37,support_click,app,phone,Android,2.6.1,social,none,quote_details,Home,Dunedin,NZ
ca1d0c06-5edd-4a95-8b9e-38963d9a1280,U0131,2025-08-10T12:19:35,page_view,app,phone,Android,2.6.1,social,none,support,Home,Dunedin,NZ
